"Date","Day_of_month","Nweek","Month","Num_offices","Num_employees","shift1_trans","shift2_trans","shift1_em","shift2_em","shift_all_em","Max_check","Min_check","Mean_check","Trans_amount","Trans_sum","Trans_mean","Class1","Class2","Class3","Class1.1","Class2.1","Class3.1"
"2014-06-20",20,24,6,5,13,47,60,3,2,8,6,1,1.75700934579439,107,20000,186.915887850467,0.718446601941748,0.203883495145631,0.0776699029126214,"74","21","8"
"2014-06-21",21,24,6,5,11,61,59,1,1,9,6,1,1.61666666666667,120,20200,168.333333333333,0.758928571428571,0.205357142857143,0.0357142857142857,"85","23","4"
"2014-06-22",22,24,6,4,12,44,62,0,2,10,4,1,1.35849056603774,106,14700,138.679245283019,0.798076923076923,0.201923076923077,0,"83","21","0"
"2014-06-23",23,25,6,5,11,33,72,1,1,9,6,1,1.63809523809524,105,18200,173.333333333333,0.7,0.24,0.06,"70","24","6"
"2014-06-24",24,25,6,4,12,41,64,0,3,9,5,1,1.46666666666667,105,15500,147.619047619048,0.735294117647059,0.235294117647059,0.0294117647058824,"75","24","3"
"2014-06-25",25,25,6,5,13,44,76,1,3,9,6,1,1.55,120,19800,165,0.791304347826087,0.156521739130435,0.0521739130434783,"91","18","6"
"2014-06-26",26,25,6,5,12,47,88,1,1,10,8,1,1.67407407407407,135,24500,181.481481481481,0.714285714285714,0.26984126984127,0.0158730158730159,"90","34","2"
"2014-06-27",27,25,6,5,11,54,83,0,1,10,6,1,1.51094890510949,137,21700,158.394160583942,0.75,0.212121212121212,0.0378787878787879,"99","28","5"
"2014-06-28",28,25,6,5,12,45,62,0,3,9,7,1,1.5607476635514,107,20020,187.102803738318,0.801980198019802,0.148514851485149,0.0495049504950495,"81","15","5"
"2014-06-29",29,25,6,4,11,44,45,0,3,8,6,1,1.43820224719101,89,14000,157.303370786517,0.804597701149425,0.149425287356322,0.0459770114942529,"70","13","4"
"2014-06-30",30,26,6,5,11,38,65,0,2,9,6,1,1.66019417475728,103,18700,181.553398058252,0.69,0.26,0.05,"69","26","5"
"2014-07-01",1,26,7,5,12,33,65,0,4,8,6,1,1.79591836734694,98,18560,189.387755102041,0.692307692307692,0.241758241758242,0.0659340659340659,"63","22","6"
"2014-07-02",2,26,7,5,13,47,75,0,2,11,6,1,1.30327868852459,122,16100,131.967213114754,0.841666666666667,0.15,0.00833333333333333,"101","18","1"
"2014-07-03",3,26,7,5,13,42,76,1,3,9,7,1,1.45762711864407,118,17700,150,0.741379310344828,0.232758620689655,0.0258620689655172,"86","27","3"
"2014-07-04",4,26,7,5,12,55,74,1,1,10,6,1,1.51937984496124,129,21350,165.503875968992,0.76,0.216,0.024,"95","27","3"
"2014-07-05",5,26,7,3,8,50,59,0,0,8,7,1,1.57798165137615,109,18400,168.807339449541,0.747663551401869,0.186915887850467,0.0654205607476635,"80","20","7"
"2014-07-06",6,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0","0"
"2014-07-07",7,27,7,5,12,56,79,0,3,9,5,1,1.37037037037037,135,19800,146.666666666667,0.84375,0.1484375,0.0078125,"108","19","1"
"2014-07-08",8,27,7,5,11,60,63,0,0,11,6,1,1.49593495934959,123,20405,165.894308943089,0.789915966386555,0.168067226890756,0.0420168067226891,"94","20","5"
"2014-07-09",9,27,7,5,12,39,60,2,0,10,5,1,1.66666666666667,99,18400,185.858585858586,0.705263157894737,0.231578947368421,0.0631578947368421,"67","22","6"
"2014-07-10",10,27,7,5,12,38,89,0,1,11,8,1,1.59842519685039,127,22800,179.527559055118,0.744,0.2,0.056,"93","25","7"
"2014-07-11",11,27,7,5,11,53,81,0,1,10,6,1,1.38805970149254,134,19600,146.268656716418,0.778625954198473,0.206106870229008,0.0152671755725191,"102","27","2"
"2014-07-12",12,27,7,4,10,55,67,1,2,7,7,1,1.48360655737705,122,19200,157.377049180328,0.837606837606838,0.11965811965812,0.0427350427350427,"98","14","5"
"2014-07-13",13,27,7,4,9,56,48,0,1,8,5,1,1.25,104,13600,130.769230769231,0.843137254901961,0.147058823529412,0.00980392156862745,"86","15","1"
"2014-07-14",14,28,7,5,16,50,81,3,3,10,5,1,1.57251908396947,131,22400,170.992366412214,0.764227642276423,0.195121951219512,0.040650406504065,"94","24","5"
"2014-07-15",15,28,7,5,11,40,70,0,2,9,8,1,1.72727272727273,110,21100,191.818181818182,0.696078431372549,0.264705882352941,0.0392156862745098,"71","27","4"
"2014-07-16",16,28,7,5,11,41,88,0,2,9,5,1,1.35658914728682,129,17900,138.759689922481,0.8125,0.1640625,0.0234375,"104","21","3"
"2014-07-17",17,28,7,5,14,59,97,2,3,9,6,1,1.41666666666667,156,24000,153.846153846154,0.788079470198676,0.19205298013245,0.0198675496688742,"119","29","3"
"2014-07-18",18,28,7,5,16,47,100,2,4,10,5,1,1.50340136054422,147,23980,163.12925170068,0.767605633802817,0.211267605633803,0.0211267605633803,"109","30","3"
"2014-07-19",19,28,7,4,13,46,60,0,2,11,6,1,1.5,106,16700,157.547169811321,0.817307692307692,0.105769230769231,0.0769230769230769,"85","11","8"
"2014-07-20",20,28,7,4,10,45,66,0,2,8,6,1,1.43243243243243,111,16500,148.648648648649,0.8,0.154545454545455,0.0454545454545455,"88","17","5"
"2014-07-21",21,29,7,5,12,40,74,0,3,9,7,1,1.47368421052632,114,17709,155.342105263158,0.772727272727273,0.218181818181818,0.00909090909090909,"85","24","1"
"2014-07-22",22,29,7,5,13,44,59,2,2,9,7,1,1.44660194174757,103,17005,165.097087378641,0.776699029126214,0.174757281553398,0.0485436893203883,"80","18","5"
"2014-07-23",23,29,7,5,12,28,76,2,2,8,6,1,1.81730769230769,104,21700,208.653846153846,0.627450980392157,0.274509803921569,0.0980392156862745,"64","28","10"
"2014-07-24",24,29,7,5,13,63,79,1,3,9,6,1,1.53521126760563,142,25140,177.042253521127,0.772058823529412,0.191176470588235,0.0367647058823529,"105","26","5"
"2014-07-25",25,29,7,5,14,29,71,0,6,8,6,1,1.43,100,18200,182,0.775510204081633,0.204081632653061,0.0204081632653061,"76","20","2"
"2014-07-26",26,29,7,4,11,58,65,1,2,8,6,1,1.42276422764228,123,18300,148.780487804878,0.803418803418803,0.179487179487179,0.0170940170940171,"94","21","2"
"2014-07-27",27,29,7,4,9,55,74,0,0,9,6,1,1.36434108527132,129,18250,141.472868217054,0.818897637795276,0.149606299212598,0.031496062992126,"104","19","4"
"2014-07-28",28,30,7,5,12,40,67,0,3,9,6,1,1.68224299065421,107,19900,185.981308411215,0.711538461538462,0.221153846153846,0.0673076923076923,"74","23","7"
"2014-07-29",29,30,7,5,15,54,74,1,4,10,6,1,1.6171875,128,22500,175.78125,0.75,0.2,0.05,"90","24","6"
"2014-07-30",30,30,7,5,13,46,61,1,2,10,6,1,1.4018691588785,107,15500,144.859813084112,0.815533980582524,0.174757281553398,0.00970873786407767,"84","18","1"
"2014-07-31",31,30,7,5,13,56,64,0,2,11,6,1,1.38333333333333,120,17100,142.5,0.822033898305085,0.152542372881356,0.0254237288135593,"97","18","3"
"2014-08-01",1,30,8,5,12,45,78,0,2,10,7,1,1.55284552845528,123,20500,166.666666666667,0.727272727272727,0.223140495867769,0.0495867768595041,"88","27","6"
"2014-08-02",2,30,8,4,13,48,55,2,5,6,6,1,1.48543689320388,103,16050,155.825242718447,0.8,0.15,0.05,"80","15","5"
"2014-08-03",3,30,8,4,11,51,63,1,1,9,5,1,1.25438596491228,114,14500,127.19298245614,0.849557522123894,0.141592920353982,0.00884955752212389,"96","16","1"
"2014-08-04",4,31,8,5,11,48,65,0,3,8,7,1,1.51327433628319,113,17500,154.867256637168,0.792452830188679,0.188679245283019,0.0188679245283019,"84","20","2"
"2014-08-05",5,31,8,4,10,39,67,1,1,8,6,1,1.61320754716981,106,18100,170.754716981132,0.747572815533981,0.194174757281553,0.058252427184466,"77","20","6"
"2014-08-06",6,31,8,5,12,33,73,1,1,10,5,1,1.44339622641509,106,16614,156.735849056604,0.803921568627451,0.176470588235294,0.0196078431372549,"82","18","2"
"2014-08-07",7,31,8,5,12,44,65,1,4,7,6,1,1.75229357798165,109,21509,197.330275229358,0.685714285714286,0.238095238095238,0.0761904761904762,"72","25","8"
"2014-08-08",8,31,8,6,12,61,72,1,2,9,6,1,1.52631578947368,133,21000,157.894736842105,0.7421875,0.234375,0.0234375,"95","30","3"
"2014-08-09",9,31,8,5,7,37,48,1,1,5,6,1,1.30588235294118,85,11580,136.235294117647,0.855421686746988,0.120481927710843,0.0240963855421687,"71","10","2"
"2014-08-10",10,31,8,5,8,24,29,2,2,4,9,1,1.73584905660377,53,14500,273.584905660377,0.730769230769231,0.211538461538462,0.0576923076923077,"38","11","3"
"2014-08-11",11,32,8,5,12,42,61,0,3,9,6,1,1.92233009708738,103,25100,243.68932038835,0.59,0.31,0.1,"59","31","10"
"2014-08-12",12,32,8,6,14,44,89,2,3,9,6,1,1.63157894736842,133,23250,174.812030075188,0.7109375,0.25,0.0390625,"91","32","5"
"2014-08-13",13,32,8,5,12,52,60,1,1,10,5,1,1.39285714285714,112,16600,148.214285714286,0.774774774774775,0.207207207207207,0.018018018018018,"86","23","2"
"2014-08-14",14,32,8,6,11,46,80,0,2,9,6,1,1.83333333333333,126,25350,201.190476190476,0.633333333333333,0.283333333333333,0.0833333333333333,"76","34","10"
"2014-08-15",15,32,8,6,14,50,89,0,4,10,6,1,1.67625899280576,139,25070,180.359712230216,0.699248120300752,0.24812030075188,0.0526315789473684,"93","33","7"
"2014-08-16",16,32,8,5,10,45,73,0,2,8,7,1,1.65254237288136,118,20500,173.728813559322,0.716814159292035,0.238938053097345,0.0442477876106195,"81","27","5"
"2014-08-17",17,32,8,5,11,43,66,0,1,10,6,1,1.6697247706422,109,19700,180.733944954128,0.695238095238095,0.247619047619048,0.0571428571428571,"73","26","6"
"2014-08-18",18,33,8,6,14,50,64,3,2,9,7,1,1.51754385964912,114,18500,162.280701754386,0.809090909090909,0.136363636363636,0.0545454545454545,"89","15","6"
"2014-08-19",19,33,8,6,13,51,86,0,2,11,7,1,1.72262773722628,137,24800,181.021897810219,0.610294117647059,0.330882352941176,0.0588235294117647,"83","45","8"
"2014-08-20",20,33,8,6,14,47,83,0,4,10,7,1,1.65384615384615,130,22409,172.376923076923,0.73015873015873,0.206349206349206,0.0634920634920635,"92","26","8"
"2014-08-21",21,33,8,6,12,48,83,1,3,8,7,1,1.54961832061069,131,22409,171.06106870229,0.761904761904762,0.19047619047619,0.0476190476190476,"96","24","6"
"2014-08-22",22,33,8,6,14,74,88,0,2,12,7,1,1.69753086419753,162,29600,182.716049382716,0.683544303797468,0.259493670886076,0.0569620253164557,"108","41","9"
"2014-08-23",23,33,8,5,9,53,68,0,1,8,6,1,1.67768595041322,121,23800,196.694214876033,0.716666666666667,0.183333333333333,0.1,"86","22","12"
"2014-08-24",24,33,8,5,10,38,83,0,1,9,5,1,1.66115702479339,121,22400,185.123966942149,0.732142857142857,0.223214285714286,0.0446428571428571,"82","25","5"
"2014-08-25",25,34,8,6,16,47,92,4,2,10,9,1,1.62589928057554,139,29590,212.877697841727,0.761194029850746,0.186567164179104,0.0522388059701493,"102","25","7"
"2014-08-26",26,34,8,6,14,40,78,0,3,11,7,1,1.79661016949153,118,23800,201.694915254237,0.700854700854701,0.188034188034188,0.111111111111111,"82","22","13"
"2014-08-27",27,34,8,6,15,51,94,1,3,11,7,1,1.79310344827586,145,28800,198.620689655172,0.721428571428571,0.178571428571429,0.1,"101","25","14"
"2014-08-28",28,34,8,6,11,50,67,1,1,9,7,1,1.72649572649573,117,22100,188.888888888889,0.710526315789474,0.201754385964912,0.087719298245614,"81","23","10"
"2014-08-29",29,34,8,6,14,57,83,1,3,10,6,1,1.47857142857143,140,21800,155.714285714286,0.768115942028985,0.195652173913043,0.036231884057971,"106","27","5"
"2014-08-30",30,34,8,5,12,51,66,1,1,10,6,1,1.53846153846154,117,19700,168.376068376068,0.780701754385965,0.175438596491228,0.043859649122807,"89","20","5"
"2014-08-31",31,34,8,5,12,70,87,0,2,10,5,1,1.42675159235669,157,24900,158.59872611465,0.741935483870968,0.232258064516129,0.0258064516129032,"115","36","4"
"2014-09-01",1,35,9,6,11,55,58,0,1,10,6,1,1.5929203539823,113,19300,170.796460176991,0.787037037037037,0.157407407407407,0.0555555555555556,"85","17","6"
"2014-09-02",2,35,9,6,12,51,79,1,3,8,5,1,1.55384615384615,130,21330,164.076923076923,0.775193798449612,0.155038759689922,0.0697674418604651,"100","20","9"
"2014-09-03",3,35,9,6,12,33,83,0,3,9,7,1,1.5,116,18100,156.034482758621,0.763157894736842,0.210526315789474,0.0263157894736842,"87","24","3"
"2014-09-04",4,35,9,6,15,47,80,1,3,11,7,1,1.61417322834646,127,22735,179.015748031496,0.729508196721312,0.221311475409836,0.0491803278688525,"89","27","6"
"2014-09-05",5,35,9,6,11,41,81,0,1,10,6,1,1.48360655737705,122,19200,157.377049180328,0.758333333333333,0.191666666666667,0.05,"91","23","6"
"2014-09-06",6,35,9,5,10,60,75,1,1,8,6,1,1.5037037037037,135,21400,158.518518518519,0.748091603053435,0.229007633587786,0.0229007633587786,"98","30","3"
"2014-09-07",7,35,9,5,12,64,86,0,2,10,8,1,1.46,150,23800,158.666666666667,0.80952380952381,0.156462585034014,0.0340136054421769,"119","23","5"
"2014-09-08",8,36,9,6,12,48,81,1,2,9,6,1,1.45736434108527,129,19720,152.868217054264,0.7734375,0.1796875,0.046875,"99","23","6"
"2014-09-09",9,36,9,6,14,49,82,1,4,9,6,1,1.70992366412214,131,23360,178.320610687023,0.69672131147541,0.262295081967213,0.040983606557377,"85","32","5"
"2014-09-10",10,36,9,6,14,49,94,2,2,10,7,1,1.54545454545455,143,24009,167.895104895105,0.75177304964539,0.191489361702128,0.0567375886524823,"106","27","8"
"2014-09-11",11,36,9,5,13,58,70,0,3,10,7,1,1.8515625,128,25200,196.875,0.653225806451613,0.266129032258065,0.0806451612903226,"81","33","10"
"2014-09-12",12,36,9,5,15,41,64,2,5,8,6,1,1.52380952380952,105,17930,170.761904761905,0.735294117647059,0.225490196078431,0.0392156862745098,"75","23","4"
"2014-09-13",13,36,9,5,10,41,44,1,1,8,7,1,1.83529411764706,85,16400,192.941176470588,0.641975308641975,0.283950617283951,0.0740740740740741,"52","23","6"
"2014-09-14",14,36,9,5,10,51,75,0,0,10,9,1,1.65873015873016,126,28300,224.603174603175,0.735537190082645,0.206611570247934,0.0578512396694215,"89","25","7"
"2014-09-15",15,37,9,5,17,47,92,0,6,11,6,1,1.65467625899281,139,25100,180.575539568345,0.755555555555556,0.17037037037037,0.0740740740740741,"102","23","10"
"2014-09-16",16,37,9,6,18,56,85,3,4,11,7,1,1.5177304964539,141,22500,159.574468085106,0.792592592592593,0.17037037037037,0.037037037037037,"107","23","5"
"2014-09-17",17,37,9,6,19,49,61,5,6,8,6,1,1.55454545454545,110,17800,161.818181818182,0.745283018867924,0.216981132075472,0.0377358490566038,"79","23","4"
"2014-09-18",18,37,9,6,19,60,102,0,7,12,8,1,1.5679012345679,162,28400,175.308641975309,0.725490196078431,0.248366013071895,0.0261437908496732,"111","38","4"
"2014-09-19",19,37,9,6,16,49,83,0,5,11,7,1,1.59848484848485,132,22200,168.181818181818,0.713178294573643,0.232558139534884,0.0542635658914729,"92","30","7"
"2014-09-20",20,37,9,6,14,55,64,0,3,11,7,1,1.72268907563025,119,21800,183.193277310924,0.728070175438597,0.201754385964912,0.0701754385964912,"83","23","8"
"2014-09-21",21,37,9,5,11,51,60,0,3,8,6,1,1.54054054054054,111,17900,161.261261261261,0.773584905660377,0.188679245283019,0.0377358490566038,"82","20","4"
"2014-09-22",22,38,9,6,14,60,52,3,3,8,5,1,1.48214285714286,112,17100,152.678571428571,0.794392523364486,0.168224299065421,0.0373831775700935,"85","18","4"
"2014-09-23",23,38,9,6,17,55,71,2,2,13,7,1,1.66666666666667,126,24900,197.619047619048,0.739495798319328,0.210084033613445,0.0504201680672269,"88","25","6"
"2014-09-24",24,38,9,6,16,51,59,2,6,8,7,1,1.60909090909091,110,21700,197.272727272727,0.784313725490196,0.176470588235294,0.0392156862745098,"80","18","4"
"2014-09-25",25,38,9,6,15,42,77,2,5,8,6,1,1.58823529411765,119,20270,170.336134453782,0.778761061946903,0.168141592920354,0.0530973451327434,"88","19","6"
"2014-09-26",26,38,9,6,13,58,60,1,2,10,5,1,1.57627118644068,118,19300,163.559322033898,0.704347826086957,0.260869565217391,0.0347826086956522,"81","30","4"
"2014-09-27",27,38,9,5,12,55,53,0,3,9,6,1,1.44444444444444,108,16200,150,0.745283018867924,0.226415094339623,0.0283018867924528,"79","24","3"
"2014-09-28",28,38,9,5,13,46,79,2,3,8,6,1,1.504,125,20300,162.4,0.770491803278688,0.172131147540984,0.0573770491803279,"94","21","7"
"2014-09-29",29,39,9,6,16,72,99,2,2,12,7,1,1.44444444444444,171,26650,155.847953216374,0.796407185628742,0.167664670658683,0.0359281437125748,"133","28","6"
"2014-09-30",30,39,9,6,17,50,92,0,5,12,6,1,1.42253521126761,142,20700,145.774647887324,0.82962962962963,0.148148148148148,0.0222222222222222,"112","20","3"
"2014-10-01",1,39,10,6,19,44,91,3,5,11,6,1,1.46666666666667,135,22000,162.962962962963,0.75,0.227272727272727,0.0227272727272727,"99","30","3"
"2014-10-02",2,39,10,6,19,51,89,1,5,13,6,1,1.6,140,24500,175,0.75,0.212121212121212,0.0378787878787879,"99","28","5"
"2014-10-03",3,39,10,6,18,55,61,2,5,11,6,1,1.51724137931034,116,18800,162.068965517241,0.741379310344828,0.189655172413793,0.0689655172413793,"86","22","8"
"2014-10-04",4,39,10,6,14,64,72,3,2,9,7,1,1.33823529411765,136,20800,152.941176470588,0.828358208955224,0.149253731343284,0.0223880597014925,"111","20","3"
"2014-10-05",5,39,10,5,10,48,67,0,1,9,7,1,1.4,115,16500,143.478260869565,0.830357142857143,0.133928571428571,0.0357142857142857,"93","15","4"
"2014-10-06",6,40,10,6,15,56,98,1,2,12,5,1,1.54545454545455,154,26300,170.779220779221,0.782312925170068,0.170068027210884,0.0476190476190476,"115","25","7"
"2014-10-07",7,40,10,6,16,45,98,0,4,12,7,1,1.77622377622378,143,27500,192.307692307692,0.671532846715328,0.248175182481752,0.0802919708029197,"92","34","11"
"2014-10-08",8,40,10,6,14,35,74,2,2,10,7,1,1.65137614678899,109,19200,176.146788990826,0.737864077669903,0.213592233009709,0.0485436893203883,"76","22","5"
"2014-10-09",9,40,10,6,13,45,76,1,3,9,6,1,1.59504132231405,121,20714,171.190082644628,0.709401709401709,0.256410256410256,0.0341880341880342,"83","30","4"
"2014-10-10",10,40,10,6,17,59,101,2,6,9,6,1,1.425,160,23900,149.375,0.802547770700637,0.165605095541401,0.0318471337579618,"126","26","5"
"2014-10-11",11,40,10,6,11,41,64,0,3,8,6,1,1.72380952380952,105,20700,197.142857142857,0.795918367346939,0.122448979591837,0.0816326530612245,"78","12","8"
"2014-10-12",12,40,10,5,10,55,60,0,0,10,6,1,1.60869565217391,115,19600,170.434782608696,0.732142857142857,0.214285714285714,0.0535714285714286,"82","24","6"
"2014-10-13",13,41,10,6,14,31,52,5,2,7,7,1,1.79518072289157,83,19600,236.144578313253,0.717948717948718,0.192307692307692,0.0897435897435897,"56","15","7"
"2014-10-14",14,41,10,6,13,32,64,3,4,6,7,1,1.57291666666667,96,17300,180.208333333333,0.774193548387097,0.161290322580645,0.0645161290322581,"72","15","6"
"2014-10-15",15,41,10,6,19,33,112,0,8,11,10,1,1.88965517241379,145,44400,306.206896551724,0.702127659574468,0.184397163120567,0.113475177304965,"99","26","16"
"2014-10-16",16,41,10,6,17,49,93,0,5,12,7,1,1.8169014084507,142,28100,197.887323943662,0.63768115942029,0.282608695652174,0.0797101449275362,"88","39","11"
"2014-10-17",17,41,10,6,16,59,99,0,5,11,6,1,1.46835443037975,158,25214,159.582278481013,0.780645161290323,0.174193548387097,0.0451612903225806,"121","27","7"
"2014-10-18",18,41,10,6,13,59,90,2,2,9,7,1,1.53020134228188,149,26000,174.496644295302,0.859154929577465,0.0704225352112676,0.0704225352112676,"122","10","10"
"2014-10-19",19,41,10,5,9,55,63,0,0,9,6,1,1.5,118,19900,168.64406779661,0.777777777777778,0.162393162393162,0.0598290598290598,"91","19","7"
"2014-10-20",20,42,10,6,13,49,98,0,2,11,6,1,1.51020408163265,147,22800,155.102040816327,0.777777777777778,0.166666666666667,0.0555555555555556,"112","24","8"
"2014-10-21",21,42,10,6,15,68,100,0,3,12,6,1,1.60714285714286,168,28400,169.047619047619,0.713414634146341,0.225609756097561,0.0609756097560976,"117","37","10"
"2014-10-22",22,42,10,6,15,57,99,2,3,10,7,1,1.37179487179487,156,22600,144.871794871795,0.855263157894737,0.105263157894737,0.0394736842105263,"130","16","6"
"2014-10-23",23,42,10,6,15,51,88,0,4,11,6,1,1.43884892086331,139,21100,151.798561151079,0.808823529411765,0.147058823529412,0.0441176470588235,"110","20","6"
"2014-10-24",24,42,10,6,16,63,93,0,4,12,7,1,1.73717948717949,156,29700,190.384615384615,0.721854304635762,0.178807947019868,0.0993377483443709,"109","27","15"
"2014-10-25",25,42,10,6,12,51,68,0,3,9,8,1,1.47899159663866,119,18800,157.983193277311,0.769230769230769,0.196581196581197,0.0341880341880342,"90","23","4"
"2014-10-26",26,42,10,5,10,52,63,1,1,8,7,1,1.43478260869565,115,17300,150.434782608696,0.814159292035398,0.141592920353982,0.0442477876106195,"92","16","5"
"2014-10-27",27,43,10,6,14,64,96,0,3,11,6,1,1.375,160,24000,150,0.814102564102564,0.16025641025641,0.0256410256410256,"127","25","4"
"2014-10-28",28,43,10,5,13,46,49,0,2,11,6,1,1.75789473684211,95,17600,185.263157894737,0.703296703296703,0.197802197802198,0.0989010989010989,"64","18","9"
"2014-10-29",29,43,10,6,17,47,81,2,4,11,6,1,1.6953125,128,25700,200.78125,0.764705882352941,0.159663865546218,0.0756302521008403,"91","19","9"
"2014-10-30",30,43,10,6,19,51,84,3,5,11,6,1,1.51111111111111,135,21800,161.481481481481,0.75,0.234375,0.015625,"96","30","2"
"2014-10-31",31,43,10,6,16,55,57,2,5,9,8,1,1.60714285714286,112,22900,204.464285714286,0.811320754716981,0.132075471698113,0.0566037735849057,"86","14","6"
"2014-11-01",1,43,11,6,14,62,82,2,5,7,5,1,1.33333333333333,144,20200,140.277777777778,0.851063829787234,0.120567375886525,0.0283687943262411,"120","17","4"
"2014-11-02",2,43,11,5,11,51,58,1,2,8,6,1,1.41284403669725,109,16000,146.788990825688,0.805555555555556,0.148148148148148,0.0462962962962963,"87","16","5"
"2014-11-03",3,44,11,7,18,31,96,1,10,7,6,1,1.5748031496063,127,24400,192.125984251969,0.741935483870968,0.193548387096774,0.0645161290322581,"92","24","8"
"2014-11-04",4,44,11,6,13,46,70,0,4,9,6,1,1.35344827586207,116,16100,138.793103448276,0.818965517241379,0.155172413793103,0.0258620689655172,"95","18","3"
"2014-11-05",5,44,11,6,15,33,56,3,4,8,5,1,1.60674157303371,89,15500,174.157303370787,0.802469135802469,0.160493827160494,0.037037037037037,"65","13","3"
"2014-11-06",6,44,11,7,20,28,104,2,6,12,9,1,2.06060606060606,132,44000,333.333333333333,0.669354838709677,0.209677419354839,0.120967741935484,"83","26","15"
"2014-11-07",7,44,11,7,19,71,111,0,5,14,7,1,1.66483516483516,182,32300,177.472527472527,0.721590909090909,0.198863636363636,0.0795454545454545,"127","35","14"
"2014-11-08",8,44,11,7,16,80,91,1,2,13,6,1,1.55555555555556,171,28100,164.327485380117,0.746987951807229,0.204819277108434,0.0481927710843374,"124","34","8"
"2014-11-09",9,44,11,6,16,73,99,0,3,13,8,1,1.54651162790698,172,29090,169.127906976744,0.789156626506024,0.156626506024096,0.0542168674698795,"131","26","9"
"2014-11-10",10,45,11,7,21,48,97,2,10,9,11,1,1.53103448275862,145,28200,194.48275862069,0.815602836879433,0.127659574468085,0.0567375886524823,"115","18","8"
"2014-11-11",11,45,11,7,18,63,113,0,4,14,5,1,1.60795454545455,176,29900,169.886363636364,0.745562130177515,0.195266272189349,0.0591715976331361,"126","33","10"
"2014-11-12",12,45,11,7,19,60,121,1,5,13,6,1,1.49723756906077,181,28300,156.353591160221,0.770114942528736,0.201149425287356,0.028735632183908,"134","35","5"
"2014-11-13",13,45,11,7,18,56,81,3,4,11,7,1,1.8029197080292,137,26200,191.240875912409,0.734848484848485,0.159090909090909,0.106060606060606,"97","21","14"
"2014-11-14",14,45,11,6,19,76,118,3,4,12,5,1,1.65979381443299,194,35800,184.536082474227,0.717391304347826,0.233695652173913,0.0489130434782609,"132","43","9"
"2014-11-15",15,45,11,7,17,81,93,2,3,12,7,1,1.55747126436782,174,30900,177.586206896552,0.78698224852071,0.165680473372781,0.0473372781065089,"133","28","8"
"2014-11-16",16,45,11,6,13,66,92,0,2,11,7,1,1.56329113924051,158,26800,169.620253164557,0.789473684210526,0.151315789473684,0.0592105263157895,"120","23","9"
"2014-11-17",17,46,11,7,17,57,93,0,4,13,6,1,1.47333333333333,150,25000,166.666666666667,0.779310344827586,0.193103448275862,0.0275862068965517,"113","28","4"
"2014-11-18",18,46,11,7,17,60,93,3,3,11,6,1,1.5359477124183,153,25200,164.705882352941,0.816326530612245,0.115646258503401,0.0680272108843537,"120","17","10"
"2014-11-19",19,46,11,7,18,61,97,1,2,15,7,1,1.59493670886076,158,26600,168.354430379747,0.76,0.2,0.04,"114","30","6"
"2014-11-20",20,46,11,7,18,62,110,0,5,13,7,1,1.5406976744186,172,27900,162.209302325581,0.766467065868264,0.18562874251497,0.0479041916167665,"128","31","8"
"2014-11-21",21,46,11,8,17,82,99,0,3,14,6,1,1.61878453038674,181,31300,172.92817679558,0.677966101694915,0.271186440677966,0.0508474576271186,"120","48","9"
"2014-11-22",22,46,11,7,17,80,129,0,3,14,6,1,1.60287081339713,209,35900,171.77033492823,0.711442786069652,0.248756218905473,0.0398009950248756,"143","50","8"
"2014-11-23",23,46,11,7,19,81,97,1,5,13,7,1,1.50561797752809,178,28700,161.23595505618,0.751445086705202,0.219653179190751,0.0289017341040462,"130","38","5"
"2014-11-24",24,47,11,8,21,65,107,3,5,13,6,1,1.49418604651163,172,27500,159.883720930233,0.78698224852071,0.159763313609467,0.0532544378698225,"133","27","9"
"2014-11-25",25,47,11,7,17,60,63,1,4,12,6,1,1.58536585365854,123,20600,167.479674796748,0.779661016949153,0.161016949152542,0.0593220338983051,"92","19","7"
"2014-11-26",26,47,11,8,23,61,98,6,5,12,8,1,1.67295597484277,159,30400,191.194968553459,0.8,0.12,0.08,"120","18","12"
"2014-11-27",27,47,11,8,19,51,92,1,4,14,9,1,1.72727272727273,143,26700,186.713286713287,0.755395683453237,0.143884892086331,0.100719424460432,"105","20","14"
"2014-11-28",28,47,11,8,18,57,113,1,4,13,6,1,1.55294117647059,170,28600,168.235294117647,0.763636363636364,0.2,0.0363636363636364,"126","33","6"
"2014-11-29",29,47,11,7,15,62,89,2,2,11,8,1,1.49668874172185,151,25200,166.887417218543,0.782312925170068,0.19047619047619,0.0272108843537415,"115","28","4"
"2014-11-30",30,47,11,7,16,67,87,2,2,12,6,1,1.5,154,25900,168.181818181818,0.76,0.193333333333333,0.0466666666666667,"114","29","7"
"2014-12-01",1,48,12,8,21,69,97,3,6,12,6,1,1.43373493975904,166,25200,151.807228915663,0.808641975308642,0.160493827160494,0.0308641975308642,"131","26","5"
"2014-12-02",2,48,12,8,16,57,85,0,6,10,6,1,1.38732394366197,142,20100,141.549295774648,0.798561151079137,0.179856115107914,0.0215827338129496,"111","25","3"
"2014-12-03",3,48,12,9,19,63,96,1,5,13,6,1,1.55974842767296,159,28000,176.100628930818,0.797385620915033,0.143790849673203,0.0588235294117647,"122","22","9"
